,index,Num,Fecha,Longitud,Latitud,Polaridad,Magnitud,Corriente
27697,27697,27697,2018-04-25 00:51:10.003,-73.6932,6.4955,-1,11.7,-11.7
27698,27698,27698,2018-04-25 00:51:10.003,-73.7039,6.5131,-1,12.2,-12.2
27699,27699,27699,2018-04-25 00:51:10.073,-73.6925,6.4952,-1,38.6,-38.6
27700,27700,27700,2018-04-25 00:51:10.140,-73.6915,6.4949,-1,51.6,-51.6
27701,27701,27701,2018-04-25 00:51:10.177,-73.6917,6.494,-1,9.2,-9.2
27702,27702,27702,2018-04-25 00:51:10.237,-73.692,6.4951,-1,26.8,-26.8
27703,27703,27703,2018-04-25 00:51:10.270,-73.6924,6.4956,-1,5.9,-5.9
27704,27704,27704,2018-04-25 00:51:10.333,-73.6921,6.4958,-1,20.1,-20.1
27705,27705,27705,2018-04-25 00:51:10.390,-73.6926,6.496,-1,18.0,-18.0
27706,27706,27706,2018-04-25 00:51:10.433,-73.6955,6.4943,-1,4.9,-4.9
27707,27707,27707,2018-04-25 00:51:13.593,-73.7343,6.5159,1,7.0,7.0
27708,27708,27708,2018-04-25 00:51:13.717,-73.7361,6.5229,-1,5.1,-5.1
27709,27709,27709,2018-04-25 00:51:18.923,-73.7125,6.5275,-1,5.7,-5.7
27710,27710,27710,2018-04-25 00:51:18.940,-73.6767,6.5289,-1,6.2,-6.2
27711,27711,27711,2018-04-25 00:51:19.103,-73.7103,6.5324,-1,18.3,-18.3
27712,27712,27712,2018-04-25 00:51:20.800,-73.7061,6.4923,-1,9.7,-9.7
27713,27713,27713,2018-04-25 00:51:20.980,-73.744,6.4858,-1,5.4,-5.4
27714,27714,27714,2018-04-25 00:51:22.067,-74.2219,6.9888,1,5.2,5.2
27715,27715,27715,2018-04-25 00:51:22.287,-73.6429,6.6036,-1,5.4,-5.4
27716,27716,27716,2018-04-25 00:51:24.287,-73.8005,6.4744,1,13.8,13.8
27717,27717,27717,2018-04-25 00:51:24.460,-73.7916,6.4833,1,5.9,5.9
27718,27718,27718,2018-04-25 00:51:25.123,-74.074,6.3511,1,6.7,6.7
27719,27719,27719,2018-04-25 00:51:25.427,-74.0724,6.3507,-1,29.4,-29.4
27720,27720,27720,2018-04-25 00:51:25.580,-74.0212,6.354,-1,25.2,-25.2
27721,27721,27721,2018-04-25 00:51:25.963,-74.0164,6.3936,1,24.2,24.2
27722,27722,27722,2018-04-25 00:51:25.967,-74.0062,6.4101,-1,5.4,-5.4
27723,27723,27723,2018-04-25 00:51:26.060,-73.9958,6.4012,1,7.3,7.3
27724,27724,27724,2018-04-25 00:51:26.193,-73.9702,6.3704,-1,7.0,-7.0
27725,27725,27725,2018-04-25 00:51:27.307,-73.6675,6.5165,-1,5.3,-5.3
27726,27726,27726,2018-04-25 00:51:29.923,-73.7243,6.4936,-1,9.0,-9.0
27727,27727,27727,2018-04-25 00:51:32.953,-73.7366,6.5162,1,4.3,4.3
27728,27728,27728,2018-04-25 00:51:35.843,-73.6375,6.5956,1,7.5,7.5
27729,27729,27729,2018-04-25 00:51:35.937,-73.643,6.6136,-1,6.7,-6.7
27730,27730,27730,2018-04-25 00:51:38.977,-73.7082,6.4978,1,6.7,6.7
27731,27731,27731,2018-04-25 00:51:39.170,-73.7146,6.5172,-1,10.3,-10.3
27732,27732,27732,2018-04-25 00:51:40.830,-73.7356,6.5533,-1,7.8,-7.8
27733,27733,27733,2018-04-25 00:51:41.077,-73.6444,6.6175,-1,11.2,-11.2
27734,27734,27734,2018-04-25 00:51:46.133,-73.7106,6.5086,1,5.4,5.4
27735,27735,27735,2018-04-25 00:51:46.293,-73.7186,6.496,-1,6.4,-6.4
27736,27736,27736,2018-04-25 00:51:46.323,-73.7094,6.496,1,7.8,7.8
27737,27737,27737,2018-04-25 00:51:46.427,-73.6425,6.6742,-1,6.1,-6.1
27738,27738,27738,2018-04-25 00:51:49.863,-73.6865,6.5387,-1,5.5,-5.5
27739,27739,27739,2018-04-25 00:51:49.923,-73.7065,6.5403,-1,6.9,-6.9
27740,27740,27740,2018-04-25 00:51:49.957,-73.7084,6.5391,-1,9.9,-9.9
27741,27741,27741,2018-04-25 00:51:52.793,-73.8484,6.4819,1,6.2,6.2
27742,27742,27742,2018-04-25 00:51:53.237,-73.9,6.3929,1,7.8,7.8
27743,27743,27743,2018-04-25 00:51:55.430,-74.1032,6.3695,1,4.2,4.2
27744,27744,27744,2018-04-25 00:51:57.120,-73.6998,6.4854,-1,9.4,-9.4
27745,27745,27745,2018-04-25 00:52:05.847,-73.6452,6.6104,-1,16.5,-16.5
27746,27746,27746,2018-04-25 00:52:05.873,-73.6526,6.6044,-1,7.0,-7.0
27747,27747,27747,2018-04-25 00:52:05.933,-73.6555,6.6237,-1,27.1,-27.1
27748,27748,27748,2018-04-25 00:52:06.017,-73.6479,6.6013,-1,25.9,-25.9
27749,27749,27749,2018-04-25 00:52:06.077,-73.6474,6.6015,-1,23.7,-23.7
27750,27750,27750,2018-04-25 00:52:06.170,-73.6492,6.5998,-1,39.9,-39.9
27751,27751,27751,2018-04-25 00:52:06.310,-73.6488,6.5999,-1,39.4,-39.4
27752,27752,27752,2018-04-25 00:52:06.430,-73.648,6.6009,-1,19.4,-19.4
27753,27753,27753,2018-04-25 00:52:06.523,-73.6478,6.601,-1,9.9,-9.9
27754,27754,27754,2018-04-25 00:52:06.623,-73.6531,6.5992,-1,4.9,-4.9
27755,27755,27755,2018-04-25 00:52:06.807,-73.6487,6.6005,-1,20.8,-20.8
27756,27756,27756,2018-04-25 00:52:06.933,-73.6476,6.601,-1,8.3,-8.3
27757,27757,27757,2018-04-25 00:52:07.463,-74.216,7.0081,-1,6.7,-6.7
27758,27758,27758,2018-04-25 00:52:07.507,-74.2128,7.0095,-1,14.6,-14.6
27759,27759,27759,2018-04-25 00:52:07.570,-74.2137,7.0093,-1,24.1,-24.1
27760,27760,27760,2018-04-25 00:52:10.093,-73.7049,6.5088,-1,9.5,-9.5
27761,27761,27761,2018-04-25 00:52:12.930,-73.7416,6.5293,1,10.6,10.6
27762,27762,27762,2018-04-25 00:52:17.793,-73.7189,6.5369,1,6.7,6.7
27763,27763,27763,2018-04-25 00:52:20.323,-74.0275,6.3663,-1,12.0,-12.0
27764,27764,27764,2018-04-25 00:52:20.523,-74.0296,6.3576,-1,5.2,-5.2
27765,27765,27765,2018-04-25 00:52:20.573,-73.639,6.6301,1,4.5,4.5
27766,27766,27766,2018-04-25 00:52:20.743,-74.0286,6.3651,1,5.8,5.8
27767,27767,27767,2018-04-25 00:52:20.860,-73.9372,6.3956,-1,7.6,-7.6
27768,27768,27768,2018-04-25 00:52:22.183,-73.7624,6.5446,1,4.4,4.4
27769,27769,27769,2018-04-25 00:52:23.033,-73.8348,6.4163,1,5.3,5.3
27770,27770,27770,2018-04-25 00:52:23.140,-73.8423,6.4167,1,7.9,7.9
27771,27771,27771,2018-04-25 00:52:23.543,-73.8507,6.3927,-1,6.5,-6.5
27772,27772,27772,2018-04-25 00:52:23.570,-73.6255,6.5891,-1,4.5,-4.5
27773,27773,27773,2018-04-25 00:52:25.317,-73.7406,6.5037,-1,4.5,-4.5
27774,27774,27774,2018-04-25 00:52:25.707,-73.7013,6.5376,-1,5.0,-5.0
27775,27775,27775,2018-04-25 00:52:27.317,-73.7756,6.4896,-1,33.2,-33.2
27776,27776,27776,2018-04-25 00:52:27.347,-73.7645,6.4933,-1,8.0,-8.0
27777,27777,27777,2018-04-25 00:52:27.350,-73.7772,6.491,-1,36.9,-36.9
27778,27778,27778,2018-04-25 00:52:27.410,-73.7303,6.4617,-1,12.0,-12.0
27779,27779,27779,2018-04-25 00:52:27.430,-73.7684,6.4867,1,6.1,6.1
27780,27780,27780,2018-04-25 00:52:27.510,-73.7915,6.4848,-1,16.2,-16.2
27781,27781,27781,2018-04-25 00:52:27.950,-73.7285,6.4246,-1,6.6,-6.6
27782,27782,27782,2018-04-25 00:52:31.420,-73.7925,6.4852,-1,12.6,-12.6
27783,27783,27783,2018-04-25 00:52:31.537,-73.7906,6.4855,-1,5.0,-5.0
27784,27784,27784,2018-04-25 00:52:34.883,-73.7061,6.5055,-1,11.0,-11.0
27785,27785,27785,2018-04-25 00:52:34.933,-73.7248,6.4809,-1,16.3,-16.3
27786,27786,27786,2018-04-25 00:52:34.993,-73.7222,6.4816,-1,11.6,-11.6
27787,27787,27787,2018-04-25 00:52:35.147,-73.7236,6.4808,-1,9.5,-9.5
27788,27788,27788,2018-04-25 00:52:35.207,-73.7242,6.4807,-1,8.0,-8.0
27789,27789,27789,2018-04-25 00:52:40.693,-73.717,6.5592,-1,5.0,-5.0
27790,27790,27790,2018-04-25 00:52:40.790,-73.7086,6.5586,-1,5.9,-5.9
27791,27791,27791,2018-04-25 00:52:42.637,-74.0409,6.3837,1,10.1,10.1
27792,27792,27792,2018-04-25 00:52:42.870,-74.12,6.4041,-1,4.1,-4.1
27793,27793,27793,2018-04-25 00:52:42.877,-74.128,6.4136,-1,6.7,-6.7
27794,27794,27794,2018-04-25 00:52:44.240,-73.6403,6.5897,1,7.2,7.2
27795,27795,27795,2018-04-25 00:52:45.150,-74.2349,6.3519,1,4.7,4.7
27796,27796,27796,2018-04-25 00:52:45.303,-74.1871,6.4216,-1,5.7,-5.7
27797,27797,27797,2018-04-25 00:52:46.177,-73.702,6.5207,-1,5.2,-5.2
27798,27798,27798,2018-04-25 00:52:46.180,-73.6921,6.5151,-1,22.5,-22.5
27799,27799,27799,2018-04-25 00:52:46.193,-73.7084,6.5168,1,4.4,4.4
27800,27800,27800,2018-04-25 00:52:46.233,-73.6897,6.5172,-1,30.3,-30.3
27801,27801,27801,2018-04-25 00:52:46.293,-73.701,6.5168,1,4.8,4.8
27802,27802,27802,2018-04-25 00:52:46.363,-73.7194,6.5327,-1,29.2,-29.2
27803,27803,27803,2018-04-25 00:52:46.397,-73.6675,6.4856,-1,6.8,-6.8
27804,27804,27804,2018-04-25 00:52:46.500,-73.7195,6.5321,-1,20.6,-20.6
27805,27805,27805,2018-04-25 00:52:46.560,-73.7232,6.5323,-1,12.0,-12.0
27806,27806,27806,2018-04-25 00:52:46.770,-73.7193,6.5322,-1,44.6,-44.6
27807,27807,27807,2018-04-25 00:52:46.873,-73.7226,6.5308,-1,5.1,-5.1
27808,27808,27808,2018-04-25 00:52:46.973,-73.7195,6.5313,-1,7.6,-7.6
27809,27809,27809,2018-04-25 00:52:47.100,-73.7252,6.5321,-1,8.6,-8.6
27810,27810,27810,2018-04-25 00:52:51.333,-73.6836,6.6039,-1,9.8,-9.8
27811,27811,27811,2018-04-25 00:52:52.710,-73.7707,6.5201,-1,5.2,-5.2
27812,27812,27812,2018-04-25 00:52:52.770,-73.7719,6.5204,-1,6.9,-6.9
27813,27813,27813,2018-04-25 00:52:53.757,-73.8756,6.4725,-1,10.0,-10.0
27814,27814,27814,2018-04-25 00:52:53.790,-73.868,6.4239,-1,15.4,-15.4
27815,27815,27815,2018-04-25 00:52:53.843,-73.87,6.4236,-1,12.5,-12.5
27816,27816,27816,2018-04-25 00:52:53.843,-73.8443,6.4324,-1,16.9,-16.9
27817,27817,27817,2018-04-25 00:52:53.847,-73.9082,6.4118,1,21.7,21.7
27818,27818,27818,2018-04-25 00:52:53.867,-73.8531,6.4321,-1,8.7,-8.7
27819,27819,27819,2018-04-25 00:52:54.033,-73.8208,6.4309,-1,9.6,-9.6
27820,27820,27820,2018-04-25 00:52:54.137,-73.8279,6.4283,-1,16.7,-16.7
27821,27821,27821,2018-04-25 00:52:54.200,-73.8279,6.4279,-1,9.5,-9.5
27822,27822,27822,2018-04-25 00:52:54.350,-73.83,6.4291,-1,14.2,-14.2
27823,27823,27823,2018-04-25 00:52:54.580,-73.6329,6.6392,-1,8.0,-8.0
27824,27824,27824,2018-04-25 00:52:58.187,-73.6901,6.5087,-1,5.7,-5.7
27825,27825,27825,2018-04-25 00:53:00.130,-73.7218,6.4139,1,4.7,4.7
27826,27826,27826,2018-04-25 00:53:03.430,-73.7202,6.4887,1,7.2,7.2
27827,27827,27827,2018-04-25 00:53:03.490,-73.7145,6.4838,-1,11.5,-11.5
27828,27828,27828,2018-04-25 00:53:03.793,-73.713,6.4864,1,8.1,8.1
27829,27829,27829,2018-04-25 00:53:04.173,-73.6454,6.6224,1,4.8,4.8
27830,27830,27830,2018-04-25 00:53:04.210,-73.6523,6.6264,1,5.0,5.0
27831,27831,27831,2018-04-25 00:53:05.667,-73.7414,6.5489,-1,4.8,-4.8
27832,27832,27832,2018-04-25 00:53:05.800,-73.7656,6.5387,-1,5.8,-5.8
27833,27833,27833,2018-04-25 00:53:10.537,-73.7833,6.488,-1,8.2,-8.2
27834,27834,27834,2018-04-25 00:53:11.753,-73.7393,6.535,-1,7.4,-7.4
27835,27835,27835,2018-04-25 00:53:13.300,-74.0178,6.3678,1,4.0,4.0
27836,27836,27836,2018-04-25 00:53:13.327,-73.997,6.3791,1,4.9,4.9
27837,27837,27837,2018-04-25 00:53:13.330,-74.0178,6.3688,1,8.4,8.4
27838,27838,27838,2018-04-25 00:53:13.547,-74.0249,6.3619,1,7.0,7.0
27839,27839,27839,2018-04-25 00:53:13.580,-74.0178,6.3685,1,8.6,8.6
27840,27840,27840,2018-04-25 00:53:18.313,-73.7739,6.5206,-1,6.3,-6.3
27841,27841,27841,2018-04-25 00:53:18.330,-74.2656,6.4577,-1,32.7,-32.7
27842,27842,27842,2018-04-25 00:53:18.453,-73.7673,6.5278,-1,7.8,-7.8
27843,27843,27843,2018-04-25 00:53:18.637,-73.7696,6.5276,-1,13.4,-13.4
27844,27844,27844,2018-04-25 00:53:19.033,-73.6271,6.6228,-1,4.9,-4.9
27845,27845,27845,2018-04-25 00:53:21.920,-73.6545,6.6265,-1,12.9,-12.9
27846,27846,27846,2018-04-25 00:53:23.923,-73.6924,6.477,-1,8.7,-8.7
27847,27847,27847,2018-04-25 00:53:23.957,-73.6908,6.4775,-1,13.5,-13.5
27848,27848,27848,2018-04-25 00:53:24.167,-73.6931,6.4762,-1,17.0,-17.0
27849,27849,27849,2018-04-25 00:53:24.217,-73.6912,6.4766,-1,11.3,-11.3
27850,27850,27850,2018-04-25 00:53:24.430,-73.6939,6.4873,1,5.5,5.5
27851,27851,27851,2018-04-25 00:53:27.317,-73.751,6.4597,-1,5.7,-5.7
27852,27852,27852,2018-04-25 00:53:27.723,-73.7864,6.4035,-1,6.5,-6.5
27853,27853,27853,2018-04-25 00:53:28.190,-73.7095,6.5083,1,7.0,7.0
27854,27854,27854,2018-04-25 00:53:31.307,-73.8129,6.3897,-1,17.4,-17.4
27855,27855,27855,2018-04-25 00:53:33.167,-73.7665,6.5011,-1,7.3,-7.3
27856,27856,27856,2018-04-25 00:53:34.493,-73.6706,6.4802,-1,6.9,-6.9
27857,27857,27857,2018-04-25 00:53:34.943,-73.6711,6.4728,-1,11.4,-11.4
27858,27858,27858,2018-04-25 00:53:35.050,-73.6757,6.4826,-1,10.9,-10.9
27859,27859,27859,2018-04-25 00:53:35.187,-73.7409,6.4898,1,4.9,4.9
27860,27860,27860,2018-04-25 00:53:35.243,-73.6703,6.6207,-1,8.9,-8.9
27861,27861,27861,2018-04-25 00:53:37.247,-73.9852,6.4263,1,10.4,10.4
27862,27862,27862,2018-04-25 00:53:37.390,-73.6965,6.5477,-1,6.2,-6.2
27863,27863,27863,2018-04-25 00:53:37.557,-73.6889,6.5506,1,7.6,7.6
27864,27864,27864,2018-04-25 00:53:37.693,-74.0267,6.4289,1,4.1,4.1
27865,27865,27865,2018-04-25 00:53:38.197,-73.8082,6.59,-1,4.6,-4.6
27866,27866,27866,2018-04-25 00:53:40.827,-73.644,6.5117,-1,5.9,-5.9
27867,27867,27867,2018-04-25 00:53:42.317,-73.7675,6.4907,-1,25.5,-25.5
27868,27868,27868,2018-04-25 00:53:42.360,-73.7607,6.4925,-1,30.1,-30.1
27869,27869,27869,2018-04-25 00:53:42.430,-73.739,6.4804,-1,18.4,-18.4
27870,27870,27870,2018-04-25 00:53:42.470,-73.7612,6.4961,-1,16.2,-16.2
27871,27871,27871,2018-04-25 00:53:42.547,-73.764,6.4976,-1,30.1,-30.1
27872,27872,27872,2018-04-25 00:53:42.597,-73.7616,6.4954,-1,11.5,-11.5
27873,27873,27873,2018-04-25 00:53:42.860,-73.7618,6.4966,-1,15.7,-15.7
27874,27874,27874,2018-04-25 00:53:43.010,-73.7621,6.4966,-1,11.2,-11.2
27875,27875,27875,2018-04-25 00:53:43.097,-73.7615,6.4962,-1,7.1,-7.1
27876,27876,27876,2018-04-25 00:53:43.213,-73.761,6.4958,-1,7.6,-7.6
27877,27877,27877,2018-04-25 00:53:43.387,-73.7609,6.4963,-1,8.8,-8.8
27878,27878,27878,2018-04-25 00:53:43.413,-73.7639,6.4951,-1,5.5,-5.5
27879,27879,27879,2018-04-25 00:53:43.467,-73.7628,6.4951,-1,5.1,-5.1
27880,27880,27880,2018-04-25 00:53:43.493,-74.1634,6.3605,1,6.3,6.3
27881,27881,27881,2018-04-25 00:53:43.497,-73.7614,6.4963,-1,7.7,-7.7
27882,27882,27882,2018-04-25 00:53:43.500,-74.1673,6.363,1,6.9,6.9
27883,27883,27883,2018-04-25 00:53:44.853,-73.7614,6.5045,1,10.3,10.3
27884,27884,27884,2018-04-25 00:53:44.870,-73.7636,6.508,1,7.1,7.1
27885,27885,27885,2018-04-25 00:53:46.347,-73.7187,6.4769,-1,20.2,-20.2
27886,27886,27886,2018-04-25 00:53:48.200,-73.7446,6.4515,-1,5.6,-5.6
27887,27887,27887,2018-04-25 00:53:50.113,-73.7235,6.5126,-1,7.8,-7.8
27888,27888,27888,2018-04-25 00:53:54.927,-73.7025,6.4629,-1,9.6,-9.6
27889,27889,27889,2018-04-25 00:53:55.427,-73.6568,6.6278,-1,15.8,-15.8
27890,27890,27890,2018-04-25 00:53:56.583,-73.6967,6.4815,-1,9.0,-9.0
27891,27891,27891,2018-04-25 00:54:00.057,-73.6882,6.4925,-1,11.6,-11.6
27892,27892,27892,2018-04-25 00:54:02.380,-73.9015,6.409,1,6.1,6.1
27893,27893,27893,2018-04-25 00:54:02.650,-73.9066,6.3916,1,8.7,8.7
27894,27894,27894,2018-04-25 00:54:02.673,-73.9102,6.3917,1,4.6,4.6
27895,27895,27895,2018-04-25 00:54:02.867,-73.9051,6.3932,1,5.8,5.8
27896,27896,27896,2018-04-25 00:54:03.300,-73.9979,6.3753,1,4.9,4.9
27897,27897,27897,2018-04-25 00:54:03.380,-74.0208,6.3793,1,5.0,5.0
27898,27898,27898,2018-04-25 00:54:06.390,-73.645,6.5072,-1,10.7,-10.7
27899,27899,27899,2018-04-25 00:54:06.517,-73.6748,6.5202,1,7.2,7.2
27900,27900,27900,2018-04-25 00:54:08.763,-73.785,6.5363,-1,10.8,-10.8
27901,27901,27901,2018-04-25 00:54:09.463,-73.7155,6.4723,-1,13.3,-13.3
27902,27902,27902,2018-04-25 00:54:12.240,-73.9456,6.456,1,8.7,8.7
27903,27903,27903,2018-04-25 00:54:12.260,-73.9208,6.4307,1,7.3,7.3
27904,27904,27904,2018-04-25 00:54:12.280,-73.9225,6.4294,1,5.4,5.4
27905,27905,27905,2018-04-25 00:54:13.250,-73.7161,6.499,-1,13.5,-13.5
27906,27906,27906,2018-04-25 00:54:13.263,-73.7161,6.5004,-1,6.4,-6.4
27907,27907,27907,2018-04-25 00:54:13.603,-73.7134,6.5019,-1,41.8,-41.8
27908,27908,27908,2018-04-25 00:54:13.640,-73.7136,6.5008,-1,10.6,-10.6
27909,27909,27909,2018-04-25 00:54:13.710,-73.7138,6.5012,-1,17.1,-17.1
27910,27910,27910,2018-04-25 00:54:13.827,-73.7138,6.5018,-1,46.6,-46.6
27911,27911,27911,2018-04-25 00:54:13.907,-73.7134,6.5009,-1,15.6,-15.6
27912,27912,27912,2018-04-25 00:54:13.910,-73.7035,6.501,-1,10.8,-10.8
27913,27913,27913,2018-04-25 00:54:13.977,-73.7705,6.4774,-1,4.4,-4.4
27914,27914,27914,2018-04-25 00:54:14.143,-73.714,6.5004,-1,16.2,-16.2
27915,27915,27915,2018-04-25 00:54:14.490,-73.7141,6.5013,-1,26.7,-26.7
27916,27916,27916,2018-04-25 00:54:21.173,-74.0317,6.3658,-1,7.7,-7.7
27917,27917,27917,2018-04-25 00:54:21.243,-74.0228,6.3535,-1,22.6,-22.6
27918,27918,27918,2018-04-25 00:54:21.307,-74.1601,6.3532,1,16.2,16.2
27919,27919,27919,2018-04-25 00:54:21.590,-74.0239,6.3529,-1,16.6,-16.6
27920,27920,27920,2018-04-25 00:54:21.690,-73.7694,6.4813,-1,7.2,-7.2
27921,27921,27921,2018-04-25 00:54:21.800,-74.0233,6.3533,-1,19.1,-19.1
27922,27922,27922,2018-04-25 00:54:22.457,-73.7127,6.5073,-1,7.7,-7.7
27923,27923,27923,2018-04-25 00:54:22.507,-73.7056,6.501,1,10.3,10.3
27924,27924,27924,2018-04-25 00:54:22.547,-73.715,6.5021,-1,11.1,-11.1
27925,27925,27925,2018-04-25 00:54:22.623,-73.7128,6.5026,-1,19.5,-19.5
27926,27926,27926,2018-04-25 00:54:24.087,-73.7194,6.6383,1,5.4,5.4
27927,27927,27927,2018-04-25 00:54:25.863,-73.6684,6.6349,-1,5.1,-5.1
27928,27928,27928,2018-04-25 00:54:25.897,-73.7389,6.4758,-1,10.1,-10.1
27929,27929,27929,2018-04-25 00:54:25.923,-73.7264,6.4802,-1,5.6,-5.6
27930,27930,27930,2018-04-25 00:54:27.617,-73.7414,6.4218,-1,6.2,-6.2
27931,27931,27931,2018-04-25 00:54:31.850,-73.6953,6.5109,-1,5.6,-5.6
27932,27932,27932,2018-04-25 00:54:32.093,-73.6987,6.5148,1,6.6,6.6
27933,27933,27933,2018-04-25 00:54:32.647,-73.6553,6.6153,-1,6.0,-6.0
27934,27934,27934,2018-04-25 00:54:32.710,-73.6492,6.6377,1,4.5,4.5
27935,27935,27935,2018-04-25 00:54:37.640,-73.6423,6.6065,-1,5.8,-5.8
27936,27936,27936,2018-04-25 00:54:39.857,-73.7638,6.5594,-1,5.6,-5.6
27937,27937,27937,2018-04-25 00:54:40.070,-73.6719,6.5035,-1,8.9,-8.9
27938,27938,27938,2018-04-25 00:54:40.293,-73.7937,6.5751,1,9.5,9.5
27939,27939,27939,2018-04-25 00:54:41.987,-74.1253,6.3908,1,5.2,5.2
27940,27940,27940,2018-04-25 00:54:46.073,-73.7377,6.5161,-1,5.9,-5.9
27941,27941,27941,2018-04-25 00:54:46.093,-73.9734,6.3551,-1,8.8,-8.8
27942,27942,27942,2018-04-25 00:54:50.080,-74.2285,6.9823,1,17.9,17.9
27943,27943,27943,2018-04-25 00:54:51.347,-73.7469,6.51,-1,6.7,-6.7
27944,27944,27944,2018-04-25 00:54:51.377,-73.7442,6.5055,-1,10.1,-10.1
27945,27945,27945,2018-04-25 00:54:53.517,-73.7478,6.4667,1,4.9,4.9
27946,27946,27946,2018-04-25 00:54:54.437,-73.9336,6.389,-1,4.8,-4.8
27947,27947,27947,2018-04-25 00:54:54.553,-73.934,6.3935,1,16.8,16.8
27948,27948,27948,2018-04-25 00:54:54.557,-73.9258,6.4212,1,6.9,6.9
27949,27949,27949,2018-04-25 00:54:54.843,-73.9607,6.4195,-1,5.7,-5.7
27950,27950,27950,2018-04-25 00:54:55.463,-73.7013,6.5549,-1,6.3,-6.3
27951,27951,27951,2018-04-25 00:54:57.767,-73.7674,6.4853,-1,5.3,-5.3
27952,27952,27952,2018-04-25 00:54:58.007,-73.7687,6.5049,-1,6.3,-6.3
27953,27953,27953,2018-04-25 00:55:00.427,-73.7224,6.515,-1,6.3,-6.3
27954,27954,27954,2018-04-25 00:55:00.673,-73.6878,6.4973,-1,6.7,-6.7
27955,27955,27955,2018-04-25 00:55:04.667,-73.6599,6.5783,-1,6.2,-6.2
27956,27956,27956,2018-04-25 00:55:05.990,-73.7622,6.3673,-1,8.2,-8.2
27957,27957,27957,2018-04-25 00:55:06.003,-73.7658,6.3664,1,8.8,8.8
27958,27958,27958,2018-04-25 00:55:06.033,-73.7551,6.465,-1,7.8,-7.8
27959,27959,27959,2018-04-25 00:55:06.057,-73.7441,6.3645,-1,8.5,-8.5
27960,27960,27960,2018-04-25 00:55:06.110,-73.7628,6.3749,-1,18.8,-18.8
27961,27961,27961,2018-04-25 00:55:06.160,-73.7548,6.3842,-1,22.6,-22.6
27962,27962,27962,2018-04-25 00:55:06.223,-73.7541,6.3837,-1,16.5,-16.5
27963,27963,27963,2018-04-25 00:55:06.283,-73.7548,6.3827,-1,12.3,-12.3
27964,27964,27964,2018-04-25 00:55:06.340,-73.7548,6.3826,-1,13.0,-13.0
27965,27965,27965,2018-04-25 00:55:06.440,-73.7548,6.3831,-1,11.7,-11.7
27966,27966,27966,2018-04-25 00:55:06.537,-73.7547,6.3833,-1,8.6,-8.6
27967,27967,27967,2018-04-25 00:55:06.927,-74.267,6.4576,-1,29.8,-29.8
27968,27968,27968,2018-04-25 00:55:06.940,-74.2703,6.4555,-1,12.1,-12.1
27969,27969,27969,2018-04-25 00:55:08.437,-74.0337,6.4253,-1,9.0,-9.0
27970,27970,27970,2018-04-25 00:55:08.477,-74.0273,6.4228,1,7.0,7.0
27971,27971,27971,2018-04-25 00:55:08.777,-74.0299,6.382,-1,4.7,-4.7
27972,27972,27972,2018-04-25 00:55:08.933,-73.7234,6.502,-1,12.1,-12.1
27973,27973,27973,2018-04-25 00:55:09.787,-73.7089,6.5654,-1,5.2,-5.2
27974,27974,27974,2018-04-25 00:55:10.010,-73.6953,6.5304,1,4.9,4.9
27975,27975,27975,2018-04-25 00:55:10.360,-73.9113,6.3887,1,4.7,4.7
27976,27976,27976,2018-04-25 00:55:10.613,-73.9005,6.3507,-1,6.8,-6.8
27977,27977,27977,2018-04-25 00:55:11.617,-73.9115,6.4432,-1,8.3,-8.3
27978,27978,27978,2018-04-25 00:55:11.690,-73.9209,6.4484,-1,21.2,-21.2
27979,27979,27979,2018-04-25 00:55:11.780,-73.8903,6.4475,-1,32.7,-32.7
27980,27980,27980,2018-04-25 00:55:11.943,-73.8897,6.4482,-1,54.7,-54.7
27981,27981,27981,2018-04-25 00:55:12.097,-73.8892,6.4471,-1,15.0,-15.0
27982,27982,27982,2018-04-25 00:55:12.190,-73.8897,6.4461,-1,17.2,-17.2
27983,27983,27983,2018-04-25 00:55:13.270,-73.769,6.53,-1,5.2,-5.2
27984,27984,27984,2018-04-25 00:55:15.827,-74.2277,6.6504,-1,4.7,-4.7
27985,27985,27985,2018-04-25 00:55:17.320,-73.7363,6.5054,1,6.9,6.9
27986,27986,27986,2018-04-25 00:55:21.450,-73.781,6.5189,-1,4.5,-4.5
27987,27987,27987,2018-04-25 00:55:23.633,-74.0949,6.4078,-1,13.1,-13.1
27988,27988,27988,2018-04-25 00:55:23.660,-74.0895,6.4061,-1,7.5,-7.5
27989,27989,27989,2018-04-25 00:55:24.717,-73.7372,6.6006,-1,6.3,-6.3
27990,27990,27990,2018-04-25 00:55:24.743,-73.7382,6.5543,-1,4.8,-4.8
27991,27991,27991,2018-04-25 00:55:25.153,-73.7209,6.562,-1,9.4,-9.4
27992,27992,27992,2018-04-25 00:55:25.250,-73.8847,6.4017,-1,6.4,-6.4
27993,27993,27993,2018-04-25 00:55:25.417,-73.961,6.3973,1,4.9,4.9
27994,27994,27994,2018-04-25 00:55:31.773,-73.6463,6.602,1,9.9,9.9
27995,27995,27995,2018-04-25 00:55:31.777,-73.7133,6.6238,-1,4.9,-4.9
27996,27996,27996,2018-04-25 00:55:33.287,-73.7066,6.516,-1,5.8,-5.8
27997,27997,27997,2018-04-25 00:55:39.147,-73.7096,6.5717,-1,6.2,-6.2
